"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:0032763"	"regulation of mast cell cytokine production"	0.0605447182872393	0.136705837718546	-1
"GO:0032829"	"regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation"	0.0605447182872393	0.136705837718546	-1
"GO:0033026"	"negative regulation of mast cell apoptotic process"	0.0605447182872393	0.136705837718546	-1
"GO:0033092"	"positive regulation of immature T cell proliferation in thymus"	0.0605447182872393	0.136705837718546	-1
"GO:0033366"	"protein localization to secretory granule"	0.0605447182872393	0.136705837718546	-1
"GO:0034124"	"regulation of MyD88-dependent toll-like receptor signaling pathway"	0.0605447182872393	0.136705837718546	-1
"GO:0035684"	"helper T cell extravasation"	0.0605447182872393	0.136705837718546	-1
"GO:0035697"	"CD8-positive, alpha-beta T cell extravasation"	0.0605447182872393	0.136705837718546	-1
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	0.0605447182872393	0.136705837718546	-1
"GO:0038146"	"chemokine (C-X-C motif) ligand 12 signaling pathway"	0.0605447182872393	0.136705837718546	-1
"GO:0038156"	"interleukin-3-mediated signaling pathway"	0.0605447182872393	0.136705837718546	-1
"GO:0042091"	"interleukin-10 biosynthetic process"	0.0605447182872393	0.136705837718546	-1
"GO:0042494"	"detection of bacterial lipoprotein"	0.0605447182872393	0.136705837718546	-1
"GO:0043152"	"induction of bacterial agglutination"	0.0605447182872393	0.136705837718546	-1
"GO:0043321"	"regulation of natural killer cell degranulation"	0.0605447182872393	0.136705837718546	-1
"GO:0043465"	"regulation of fermentation"	0.0605447182872393	0.136705837718546	-1
"GO:0043622"	"cortical microtubule organization"	0.0605447182872393	0.136705837718546	-1
"GO:0044004"	"disruption by symbiont of host cell"	0.0605447182872393	0.136705837718546	-1
"GO:0044533"	"positive regulation of apoptotic process in other organism"	0.0605447182872393	0.136705837718546	-1
"GO:0045065"	"cytotoxic T cell differentiation"	0.0605447182872393	0.136705837718546	-1
"GO:0045074"	"regulation of interleukin-10 biosynthetic process"	0.0605447182872393	0.136705837718546	-1
"GO:0045356"	"positive regulation of interferon-alpha biosynthetic process"	0.0605447182872393	0.136705837718546	-1
"GO:0045578"	"negative regulation of B cell differentiation"	0.0605447182872393	0.136705837718546	-1
"GO:0045918"	"negative regulation of cytolysis"	0.0605447182872393	0.136705837718546	-1
"GO:0046100"	"hypoxanthine metabolic process"	0.0605447182872393	0.136705837718546	-1
"GO:0046469"	"platelet activating factor metabolic process"	0.0605447182872393	0.136705837718546	-1
"GO:0050722"	"regulation of interleukin-1 beta biosynthetic process"	0.0605447182872393	0.136705837718546	-1
"GO:0050725"	"positive regulation of interleukin-1 beta biosynthetic process"	0.0605447182872393	0.136705837718546	-1
"GO:0051665"	"membrane raft localization"	0.0605447182872393	0.136705837718546	-1
"GO:0052042"	"positive regulation by symbiont of host programmed cell death"	0.0605447182872393	0.136705837718546	-1
"GO:0052330"	"positive regulation by organism of programmed cell death in other organism involved in symbiotic interaction"	0.0605447182872393	0.136705837718546	-1
"GO:0052501"	"positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction"	0.0605447182872393	0.136705837718546	-1
"GO:0052564"	"response to immune response of other organism involved in symbiotic interaction"	0.0605447182872393	0.136705837718546	-1
"GO:0052572"	"response to host immune response"	0.0605447182872393	0.136705837718546	-1
"GO:0060279"	"positive regulation of ovulation"	0.0605447182872393	0.136705837718546	-1
"GO:0070164"	"negative regulation of adiponectin secretion"	0.0605447182872393	0.136705837718546	-1
"GO:0070294"	"renal sodium ion absorption"	0.0605447182872393	0.136705837718546	-1
"GO:0070346"	"positive regulation of fat cell proliferation"	0.0605447182872393	0.136705837718546	-1
"GO:0070358"	"actin polymerization-dependent cell motility"	0.0605447182872393	0.136705837718546	-1
"GO:0070574"	"cadmium ion transmembrane transport"	0.0605447182872393	0.136705837718546	-1
"GO:0070949"	"regulation of neutrophil mediated killing of symbiont cell"	0.0605447182872393	0.136705837718546	-1
"GO:0071503"	"response to heparin"	0.0605447182872393	0.136705837718546	-1
"GO:0071504"	"cellular response to heparin"	0.0605447182872393	0.136705837718546	-1
"GO:0072131"	"kidney mesenchyme morphogenesis"	0.0605447182872393	0.136705837718546	-1
"GO:0072133"	"metanephric mesenchyme morphogenesis"	0.0605447182872393	0.136705837718546	-1
"GO:0072162"	"metanephric mesenchymal cell differentiation"	0.0605447182872393	0.136705837718546	-1
"GO:0072180"	"mesonephric duct morphogenesis"	0.0605447182872393	0.136705837718546	-1
"GO:0072268"	"pattern specification involved in metanephros development"	0.0605447182872393	0.136705837718546	-1
"GO:0086046"	"membrane depolarization during SA node cell action potential"	0.0605447182872393	0.136705837718546	-1
"GO:0090244"	"Wnt signaling pathway involved in somitogenesis"	0.0605447182872393	0.136705837718546	-1
"GO:1900158"	"negative regulation of bone mineralization involved in bone maturation"	0.0605447182872393	0.136705837718546	-1
"GO:1901529"	"positive regulation of anion channel activity"	0.0605447182872393	0.136705837718546	-1
"GO:1901668"	"regulation of superoxide dismutase activity"	0.0605447182872393	0.136705837718546	-1
"GO:1902219"	"negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress"	0.0605447182872393	0.136705837718546	-1
"GO:1902463"	"protein localization to cell leading edge"	0.0605447182872393	0.136705837718546	-1
"GO:1902809"	"regulation of skeletal muscle fiber differentiation"	0.0605447182872393	0.136705837718546	-1
"GO:1903347"	"negative regulation of bicellular tight junction assembly"	0.0605447182872393	0.136705837718546	-1
"GO:1903613"	"regulation of protein tyrosine phosphatase activity"	0.0605447182872393	0.136705837718546	-1
"GO:1903797"	"positive regulation of inorganic anion transmembrane transport"	0.0605447182872393	0.136705837718546	-1
"GO:1903903"	"regulation of establishment of T cell polarity"	0.0605447182872393	0.136705837718546	-1
"GO:1904141"	"positive regulation of microglial cell migration"	0.0605447182872393	0.136705837718546	-1
"GO:1904207"	"regulation of chemokine (C-C motif) ligand 2 secretion"	0.0605447182872393	0.136705837718546	-1
"GO:1904209"	"positive regulation of chemokine (C-C motif) ligand 2 secretion"	0.0605447182872393	0.136705837718546	-1
"GO:1904475"	"regulation of Ras GTPase binding"	0.0605447182872393	0.136705837718546	-1
"GO:1904879"	"positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel"	0.0605447182872393	0.136705837718546	-1
"GO:1904995"	"negative regulation of leukocyte adhesion to vascular endothelial cell"	0.0605447182872393	0.136705837718546	-1
"GO:1905031"	"regulation of membrane repolarization during cardiac muscle cell action potential"	0.0605447182872393	0.136705837718546	-1
"GO:1905289"	"regulation of CAMKK-AMPK signaling cascade"	0.0605447182872393	0.136705837718546	-1
"GO:1905460"	"negative regulation of vascular associated smooth muscle cell apoptotic process"	0.0605447182872393	0.136705837718546	-1
"GO:2000173"	"negative regulation of branching morphogenesis of a nerve"	0.0605447182872393	0.136705837718546	-1
"GO:2000325"	"regulation of nuclear receptor transcription coactivator activity"	0.0605447182872393	0.136705837718546	-1
"GO:2000328"	"regulation of T-helper 17 cell lineage commitment"	0.0605447182872393	0.136705837718546	-1
"GO:2000412"	"positive regulation of thymocyte migration"	0.0605447182872393	0.136705837718546	-1
"GO:2000418"	"positive regulation of eosinophil migration"	0.0605447182872393	0.136705837718546	-1
"GO:2000520"	"regulation of immunological synapse formation"	0.0605447182872393	0.136705837718546	-1
"GO:2000587"	"negative regulation of platelet-derived growth factor receptor-beta signaling pathway"	0.0605447182872393	0.136705837718546	-1
"GO:2001106"	"regulation of Rho guanyl-nucleotide exchange factor activity"	0.0605447182872393	0.136705837718546	-1
"GO:0019933"	"cAMP-mediated signaling"	0.0605619420535703	0.136705837718546	-1
"GO:0097306"	"cellular response to alcohol"	0.0607764448215528	0.136705837718546	-1
"GO:0009299"	"mRNA transcription"	0.0609350848359528	0.136705837718546	-1
"GO:0010863"	"positive regulation of phospholipase C activity"	0.0609350848359528	0.136705837718546	-1
"GO:0033688"	"regulation of osteoblast proliferation"	0.0609350848359528	0.136705837718546	-1
"GO:0042104"	"positive regulation of activated T cell proliferation"	0.0609350848359528	0.136705837718546	-1
"GO:0051125"	"regulation of actin nucleation"	0.0609350848359528	0.136705837718546	-1
"GO:0051497"	"negative regulation of stress fiber assembly"	0.0609350848359528	0.136705837718546	-1
"GO:0070233"	"negative regulation of T cell apoptotic process"	0.0609350848359528	0.136705837718546	-1
"GO:0071711"	"basement membrane organization"	0.0609350848359528	0.136705837718546	-1
"GO:0072012"	"glomerulus vasculature development"	0.0609350848359528	0.136705837718546	-1
"GO:0089718"	"amino acid import across plasma membrane"	0.0609350848359528	0.136705837718546	-1
"GO:0007029"	"endoplasmic reticulum organization"	0.0609630056772734	0.136705837718546	-1
"GO:0015909"	"long-chain fatty acid transport"	0.0609630056772734	0.136705837718546	-1
"GO:0032835"	"glomerulus development"	0.0609630056772734	0.136705837718546	-1
"GO:0009199"	"ribonucleoside triphosphate metabolic process"	0.0612024877260925	0.137174852321663	-1
"GO:0002455"	"humoral immune response mediated by circulating immunoglobulin"	0.0618759148214647	0.138478358603407	-1
"GO:0048634"	"regulation of muscle organ development"	0.0618759148214647	0.138478358603407	-1
"GO:0098656"	"anion transmembrane transport"	0.0618759148214647	0.138478358603407	-1
"GO:0030004"	"cellular monovalent inorganic cation homeostasis"	0.062188764384277	0.139109684129617	-1
"GO:0050853"	"B cell receptor signaling pathway"	0.0632066814410356	0.141316767255464	-1
"GO:0015872"	"dopamine transport"	0.0635213536454045	0.141810011124464	-1
"GO:0060986"	"endocrine hormone secretion"	0.0635213536454045	0.141810011124464	-1
"GO:1903078"	"positive regulation of protein localization to plasma membrane"	0.0635213536454045	0.141810011124464	-1
"GO:0015698"	"inorganic anion transport"	0.0638813825320727	0.142473122876018	-1
"GO:0016052"	"carbohydrate catabolic process"	0.0638813825320727	0.142473122876018	-1
"GO:0048863"	"stem cell differentiation"	0.0641132209201741	0.14284930946894	-1
"GO:0051606"	"detection of stimulus"	0.0641132209201741	0.14284930946894	-1
"GO:0046486"	"glycerolipid metabolic process"	0.0644521382980171	0.143533737824683	-1
"GO:0007259"	"JAK-STAT cascade"	0.0645542429232709	0.143690374380883	-1
"GO:0002347"	"response to tumor cell"	0.0651549963768572	0.14375417005489	-1
"GO:0031342"	"negative regulation of cell killing"	0.0651549963768572	0.14375417005489	-1
"GO:0032957"	"inositol trisphosphate metabolic process"	0.0651549963768572	0.14375417005489	-1
"GO:0035987"	"endodermal cell differentiation"	0.0651549963768572	0.14375417005489	-1
"GO:0044110"	"growth involved in symbiotic interaction"	0.0651549963768572	0.14375417005489	-1
"GO:0044116"	"growth of symbiont involved in interaction with host"	0.0651549963768572	0.14375417005489	-1
"GO:0044342"	"type B pancreatic cell proliferation"	0.0651549963768572	0.14375417005489	-1
"GO:0045780"	"positive regulation of bone resorption"	0.0651549963768572	0.14375417005489	-1
"GO:0045830"	"positive regulation of isotype switching"	0.0651549963768572	0.14375417005489	-1
"GO:0046639"	"negative regulation of alpha-beta T cell differentiation"	0.0651549963768572	0.14375417005489	-1
"GO:0046852"	"positive regulation of bone remodeling"	0.0651549963768572	0.14375417005489	-1
"GO:0048745"	"smooth muscle tissue development"	0.0651549963768572	0.14375417005489	-1
"GO:0050849"	"negative regulation of calcium-mediated signaling"	0.0651549963768572	0.14375417005489	-1
"GO:0060008"	"Sertoli cell differentiation"	0.0651549963768572	0.14375417005489	-1
"GO:0061099"	"negative regulation of protein tyrosine kinase activity"	0.0651549963768572	0.14375417005489	-1
"GO:0061437"	"renal system vasculature development"	0.0651549963768572	0.14375417005489	-1
"GO:0061440"	"kidney vasculature development"	0.0651549963768572	0.14375417005489	-1
"GO:2000727"	"positive regulation of cardiac muscle cell differentiation"	0.0651549963768572	0.14375417005489	-1
"GO:0008544"	"epidermis development"	0.0654441216438622	0.144204924102665	-1
"GO:0050890"	"cognition"	0.0654441216438622	0.144204924102665	-1
"GO:0003002"	"regionalization"	0.0654549434408072	0.144204924102665	-1
"GO:0001764"	"neuron migration"	0.0659185973339749	0.145014501819829	-1
"GO:0006109"	"regulation of carbohydrate metabolic process"	0.0659185973339749	0.145014501819829	-1
"GO:2001235"	"positive regulation of apoptotic signaling pathway"	0.0659185973339749	0.145014501819829	-1
"GO:0072080"	"nephron tubule development"	0.0660596172586522	0.145053364394099	-1
"GO:0030837"	"negative regulation of actin filament polymerization"	0.0661286839223153	0.145053364394099	-1
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	0.0661286839223153	0.145053364394099	-1
"GO:0045744"	"negative regulation of G protein-coupled receptor signaling pathway"	0.0661286839223153	0.145053364394099	-1
"GO:0090183"	"regulation of kidney development"	0.0661286839223153	0.145053364394099	-1
"GO:2000134"	"negative regulation of G1/S transition of mitotic cell cycle"	0.0661286839223153	0.145053364394099	-1
"GO:0090276"	"regulation of peptide hormone secretion"	0.0665246376438258	0.145851156598654	-1
"GO:0009144"	"purine nucleoside triphosphate metabolic process"	0.0665628160558123	0.145864155533158	-1
"GO:0071333"	"cellular response to glucose stimulus"	0.0670740233014471	0.14691322391886	-1
"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	0.0677506247865309	0.148323366848731	-1
"GO:0006165"	"nucleoside diphosphate phosphorylation"	0.0680410888343227	0.148743279264206	-1
"GO:0010771"	"negative regulation of cell morphogenesis involved in differentiation"	0.0680410888343227	0.148743279264206	-1
"GO:0060993"	"kidney morphogenesis"	0.0680410888343227	0.148743279264206	-1
"GO:0071900"	"regulation of protein serine/threonine kinase activity"	0.068241151359873	0.149108564058312	-1
"GO:0019439"	"aromatic compound catabolic process"	0.0684678579624195	0.149531685931445	-1
"GO:0044843"	"cell cycle G1/S phase transition"	0.0686976625554906	0.149716914549428	-1
"GO:0045017"	"glycerolipid biosynthetic process"	0.0687031324204973	0.149716914549428	-1
"GO:0050680"	"negative regulation of epithelial cell proliferation"	0.0687031324204973	0.149716914549428	-1
"GO:0032720"	"negative regulation of tumor necrosis factor production"	0.0687843794900977	0.149716914549428	-1
"GO:0086003"	"cardiac muscle cell contraction"	0.0687843794900977	0.149716914549428	-1
"GO:1902305"	"regulation of sodium ion transmembrane transport"	0.0687843794900977	0.149716914549428	-1
